"","Breakout","Immersion","Peak","Frustration","Invangelist"
"482","0",4.13034482758621,3.91892857142857,1.49928571428571,7
"483","1",4.24448275862069,4.01785714285714,1.49066666666667,3
"484","1",4.27266666666667,3.968,1.445,3
"485","0",4.19266666666667,4.04206896551724,1.49066666666667,6
"486","1",4.10344827586207,4.17967741935484,1.41965517241379,6
"487","1",4.21766666666667,4.07310344827586,1.43766666666667,8
"488","0",4.115,4.11137931034483,1.41965517241379,4
"489","1",4.151,4.323,1.43791666666667,6
"490","1",4.27266666666667,3.968,1.472,2
"491","0",4.123,4.01214285714286,1.49066666666667,2
"492","0",4.19266666666667,4.04206896551724,1.445,7
"493","0",4.15035714285714,4.18071428571429,1.41965517241379,6
"494","0",4.01964285714286,4.05461538461538,1.50423076923077,6
"495","1",4.10344827586207,4.25366666666667,1.43791666666667,6
"496","1",4.22357142857143,4.01785714285714,1.49928571428571,7
"497","0",4.01964285714286,4.11137931034483,1.56516129032258,6
"498","1",4.151,4.25666666666667,1.46741935483871,5
"499","1",4.09096774193548,4.25366666666667,1.43791666666667,2
"500","1",4.151,4.04206896551724,1.49066666666667,6
"501","1",4.18827586206897,4.23678571428571,1.43791666666667,6
"502","0",4.18,4.23678571428571,1.473,5
"503","1",4.151,4.25666666666667,1.43965517241379,8
"504","0",4.18,4.323,1.43766666666667,6
"505","0",4.115,4.01214285714286,1.49066666666667,7
"506","1",4.05866666666667,4.18071428571429,1.5041935483871,2
"507","0",4.13034482758621,4.18071428571429,1.46741935483871,7
"508","1",4.10344827586207,4.01214285714286,1.45392857142857,3
"509","1",4.24448275862069,4.01785714285714,1.46571428571429,2
"510","0",4.19266666666667,4.19791666666667,1.50333333333333,7
"511","1",4.22357142857143,4.01785714285714,1.46571428571429,3
"512","1",4.06230769230769,4.15677419354839,1.45678571428571,2
"513","0",4.115,4.11137931034483,1.46178571428571,5
"514","0",4.01964285714286,4.17967741935484,1.48529411764706,6
"515","0",4.03588235294118,4.35827586206897,1.45678571428571,2
"516","0",4.01964285714286,4.23612903225806,1.5041935483871,5
"517","0",4.19266666666667,4.25666666666667,1.43791666666667,5
"518","0",4.19266666666667,4.323,1.45233333333333,8
"519","0",4.123,3.91892857142857,1.48931034482759,3
"520","1",4.09096774193548,4.08176470588235,1.45233333333333,5
"521","0",4.08806451612903,4.23612903225806,1.50423076923077,9
"522","0",4.15035714285714,4.35827586206897,1.46178571428571,5
"523","0",4.01964285714286,4.17967741935484,1.5041935483871,6
"524","1",4.06230769230769,4.00066666666667,1.56516129032258,3
"525","0",4.08806451612903,4.056,1.46033333333333,5
"526","1",4.22357142857143,4.01785714285714,1.48931034482759,3
"527","0",4.08806451612903,4.00066666666667,1.5041935483871,3
"528","0",4.18,4.04206896551724,1.45392857142857,6
"529","0",4.01964285714286,4.23612903225806,1.45678571428571,4
"530","1",4.05866666666667,4.25366666666667,1.46033333333333,6
"531","1",4.151,4.04166666666667,1.48931034482759,7
"532","0",4.115,4.11137931034483,1.43766666666667,7
"533","1",4.21766666666667,4.09833333333333,1.46178571428571,6
"534","0",4.15035714285714,4.15677419354839,1.43791666666667,5
"535","1",4.05866666666667,4.18071428571429,1.5041935483871,7
"536","1",4.18827586206897,4.25666666666667,1.45233333333333,5
"537","1",4.27266666666667,4.09833333333333,1.41965517241379,8
"538","1",4.19125,4.04206896551724,1.49928571428571,7
"539","1",4.10344827586207,4.05461538461538,1.49066666666667,5
"540","1",4.06230769230769,4.18071428571429,1.5041935483871,7
"541","1",4.21766666666667,4.07310344827586,1.43965517241379,6
"542","1",4.09096774193548,4.056,1.472,7
"543","0",4.01964285714286,4.17967741935484,1.50423076923077,2
"544","1",4.09096774193548,4.08176470588235,1.46741935483871,2
"545","1",4.24448275862069,4.07310344827586,1.46178571428571,8
"546","0",4.119,4.05461538461538,1.472,4
"547","0",4.03588235294118,4.15677419354839,1.46033333333333,6
"548","1",4.22357142857143,3.968,1.445,7
"549","1",4.21766666666667,3.968,1.445,3
"550","1",4.19125,4.23678571428571,1.45233333333333,6
"551","1",4.151,4.323,1.41965517241379,6
"552","1",4.24448275862069,4.09833333333333,1.43866666666667,8
"553","0",4.18,4.04166666666667,1.49066666666667,6
"554","1",4.24448275862069,4.09833333333333,1.45655172413793,6
"555","0",4.19266666666667,4.19791666666667,1.41965517241379,5
"556","0",4.15035714285714,4.18071428571429,1.50333333333333,6
"557","1",4.06230769230769,4.25366666666667,1.48529411764706,5
"558","1",4.06230769230769,4.25366666666667,1.5041935483871,6
"559","1",4.19125,4.25666666666667,1.43791666666667,6
"560","0",4.18,4.19791666666667,1.50333333333333,5
"561","0",4.15035714285714,3.91892857142857,1.49066666666667,2
"562","0",4.15035714285714,4.18071428571429,1.43965517241379,5
"563","1",4.27266666666667,4.01785714285714,1.46571428571429,2
"564","0",4.18,4.19791666666667,1.43766666666667,6
"565","1",4.27266666666667,3.968,1.472,7
"566","1",4.27266666666667,3.968,1.472,7
"567","0",4.15035714285714,4.11137931034483,1.45233333333333,6
"568","0",3.98612903225806,4.25366666666667,1.46033333333333,5
"569","1",4.09096774193548,4.08176470588235,1.45655172413793,5
"570","1",4.05866666666667,4.00066666666667,1.5041935483871,7
"571","0",3.98612903225806,4.18071428571429,1.45678571428571,2
"572","1",4.24448275862069,4.01785714285714,1.49066666666667,3
"573","0",4.123,3.91892857142857,1.49928571428571,7
"574","0",4.08806451612903,4.35827586206897,1.45678571428571,9
"575","0",3.98612903225806,4.056,1.56516129032258,6
"576","1",4.234,3.968,1.48931034482759,7
"577","1",4.10344827586207,4.35827586206897,1.43965517241379,5
"578","1",4.05866666666667,4.17967741935484,1.46033333333333,5
"579","0",4.13034482758621,4.11137931034483,1.41965517241379,5
"580","0",4.123,4.18071428571429,1.46741935483871,4
"581","0",3.98612903225806,4.17967741935484,1.5041935483871,9
"582","0",4.13034482758621,4.23612903225806,1.43866666666667,9
"583","0",3.98612903225806,4.18071428571429,1.48529411764706,5
"584","0",4.18,4.04166666666667,1.45392857142857,6
"585","1",4.24448275862069,4.26666666666667,1.43766666666667,6
"586","1",4.19125,4.323,1.43766666666667,6
"587","1",4.22357142857143,4.07310344827586,1.43766666666667,8
"588","0",4.15035714285714,4.17967741935484,1.46741935483871,8
"589","1",4.06230769230769,4.18071428571429,1.5041935483871,6
"590","1",4.06230769230769,4.08176470588235,1.45678571428571,5
"591","0",4.18,4.23678571428571,1.43866666666667,5
"592","1",4.05866666666667,4.15677419354839,1.56516129032258,5
"593","1",4.10344827586207,4.18071428571429,1.473,2
"594","0",4.115,3.91892857142857,1.46571428571429,3
"595","0",4.01964285714286,4.05461538461538,1.48529411764706,5
"596","1",4.16733333333333,4.19791666666667,1.50333333333333,8
"597","0",4.15035714285714,4.11137931034483,1.45655172413793,6
"598","1",4.16733333333333,4.25666666666667,1.45233333333333,6
"599","1",4.27266666666667,4.01785714285714,1.45392857142857,7
"600","1",4.151,4.04206896551724,1.445,6
"601","1",4.18827586206897,4.19791666666667,1.43766666666667,8
"602","1",4.27266666666667,4.07310344827586,1.50333333333333,8
"603","0",4.03588235294118,4.17967741935484,1.46033333333333,2
"604","1",4.24448275862069,3.968,1.48931034482759,7
"605","1",4.24448275862069,4.09833333333333,1.46741935483871,5
"606","1",4.16733333333333,4.323,1.43866666666667,8
"607","1",4.19125,4.323,1.50333333333333,5
"608","1",4.151,4.23678571428571,1.50333333333333,7
"609","1",4.10344827586207,4.056,1.472,6
"610","1",4.05866666666667,4.15677419354839,1.46033333333333,7
"611","1",4.16733333333333,4.25666666666667,1.50333333333333,6
"612","1",4.24448275862069,4.09833333333333,1.43866666666667,6
"613","0",4.01964285714286,4.35827586206897,1.48529411764706,2
"614","1",4.21766666666667,4.09833333333333,1.46178571428571,6
"615","1",4.27266666666667,4.01785714285714,1.49928571428571,2
"616","0",4.19266666666667,4.04206896551724,1.49066666666667,6
"617","1",4.151,4.25666666666667,1.45233333333333,6
"618","1",4.234,3.968,1.46571428571429,3
"619","1",4.22357142857143,4.01785714285714,1.445,7
"620","0",4.123,4.056,1.48931034482759,6
"621","0",4.01964285714286,4.01214285714286,1.45678571428571,3
"622","0",4.123,4.11137931034483,1.43965517241379,5
"623","0",4.15035714285714,4.35827586206897,1.43766666666667,6
"624","1",4.18827586206897,4.23678571428571,1.46178571428571,6
"625","0",4.123,4.056,1.445,4
"626","0",4.15035714285714,4.056,1.49066666666667,5
"627","0",4.119,3.91892857142857,1.46571428571429,3
"628","1",4.234,4.26666666666667,1.50333333333333,6
"629","1",4.10344827586207,4.15677419354839,1.50333333333333,6
"630","1",4.18827586206897,4.04166666666667,1.49928571428571,5
"631","1",4.05866666666667,3.91892857142857,1.56516129032258,2
"632","1",4.06230769230769,4.23612903225806,1.5041935483871,5
"633","1",4.24448275862069,4.01785714285714,1.46571428571429,2
"634","1",4.24448275862069,3.968,1.45392857142857,3
"635","1",4.21766666666667,3.968,1.45392857142857,3
"636","0",4.18,4.04166666666667,1.49928571428571,6
"637","0",4.18,4.25666666666667,1.43965517241379,6
"638","0",4.19266666666667,4.19791666666667,1.41965517241379,6
"639","1",4.06230769230769,4.18071428571429,1.45678571428571,5
"640","0",4.115,4.08176470588235,1.50333333333333,2
"641","1",4.05866666666667,4.25366666666667,1.50423076923077,6
"642","0",4.18,4.25666666666667,1.46741935483871,8
"643","1",4.18827586206897,4.25666666666667,1.41965517241379,6
"644","0",4.03588235294118,4.18071428571429,1.56516129032258,6
"645","1",4.18827586206897,4.323,1.46741935483871,6
"646","1",4.234,4.01785714285714,1.472,7
"647","0",4.03588235294118,4.15677419354839,1.56516129032258,2
"648","1",4.18827586206897,4.04166666666667,1.48931034482759,5
"649","1",4.05866666666667,4.18071428571429,1.45678571428571,7
"650","1",4.10344827586207,4.17967741935484,1.43866666666667,7
"651","0",4.19266666666667,4.25666666666667,1.43965517241379,5
"652","1",4.06230769230769,4.35827586206897,1.56516129032258,5
"653","1",4.151,4.04206896551724,1.49928571428571,6
"654","0",4.08806451612903,4.11137931034483,1.45678571428571,5
"655","1",4.151,4.04206896551724,1.472,6
"656","0",4.123,4.23612903225806,1.41965517241379,5
"657","1",4.06230769230769,3.91892857142857,1.48529411764706,7
"658","1",4.151,4.323,1.43866666666667,8
"659","0",4.19266666666667,4.04166666666667,1.472,5
"660","0",4.119,4.18071428571429,1.43965517241379,6
"661","0",4.119,4.01214285714286,1.45392857142857,7
"662","1",4.234,3.968,1.48931034482759,3
"663","1",4.05866666666667,4.18071428571429,1.45678571428571,5
"664","0",4.119,4.35827586206897,1.43791666666667,5
"665","1",4.24448275862069,3.968,1.45392857142857,7
"666","1",4.10344827586207,4.18071428571429,1.50333333333333,5
"667","1",4.22357142857143,3.968,1.45392857142857,3
"668","0",4.13034482758621,4.01214285714286,1.472,3
"669","0",4.13034482758621,4.18071428571429,1.45655172413793,6
"670","1",4.05866666666667,4.01214285714286,1.48529411764706,7
"671","1",4.151,4.19791666666667,1.43766666666667,6
"672","1",4.10344827586207,4.25366666666667,1.41965517241379,2
"673","1",4.06230769230769,4.17967741935484,1.46033333333333,2
"674","1",4.21766666666667,4.26666666666667,1.473,6
"675","0",4.119,4.15677419354839,1.45233333333333,2
"676","0",4.119,4.08176470588235,1.41965517241379,5
"677","1",4.22357142857143,3.968,1.46571428571429,3
"678","0",3.98612903225806,4.056,1.56516129032258,2
"679","0",4.115,3.91892857142857,1.49928571428571,3
"680","0",4.01964285714286,4.01214285714286,1.46033333333333,3
"681","1",4.151,4.323,1.43866666666667,8
"682","1",4.16733333333333,4.323,1.473,6
"683","1",4.10344827586207,4.05461538461538,1.46571428571429,5
"684","0",4.13034482758621,4.25366666666667,1.46178571428571,6
"685","1",4.19125,4.04166666666667,1.472,7
"686","0",4.03588235294118,4.056,1.46033333333333,5
"687","1",4.151,4.323,1.45655172413793,8
"688","0",3.98612903225806,4.056,1.50423076923077,2
"689","1",4.151,4.323,1.43766666666667,5
"690","1",4.18827586206897,4.04206896551724,1.49066666666667,8
"691","1",4.151,4.04206896551724,1.45392857142857,5
"692","0",4.115,4.11137931034483,1.41965517241379,2
"693","1",4.22357142857143,3.968,1.472,3
"694","0",4.115,4.23612903225806,1.45233333333333,4
"695","1",4.22357142857143,4.26666666666667,1.473,6
"696","1",4.06230769230769,3.91892857142857,1.50423076923077,7
"697","0",3.98612903225806,4.05461538461538,1.48529411764706,9
"698","1",4.24448275862069,4.07310344827586,1.43965517241379,6
"699","0",4.19266666666667,4.04166666666667,1.49928571428571,6
"700","0",4.119,4.00066666666667,1.45392857142857,7
"701","1",4.06230769230769,4.35827586206897,1.46033333333333,5
"702","1",4.16733333333333,4.23678571428571,1.46178571428571,6
"703","1",4.05866666666667,4.25366666666667,1.56516129032258,2
"704","1",4.21766666666667,4.26666666666667,1.41965517241379,6
"705","0",4.08806451612903,4.23612903225806,1.46033333333333,6
"706","0",4.19266666666667,4.04206896551724,1.445,6
"707","1",4.21766666666667,4.09833333333333,1.45655172413793,8
"708","0",4.08806451612903,4.25366666666667,1.45678571428571,2
"709","0",4.08806451612903,4.15677419354839,1.5041935483871,7
"710","1",4.27266666666667,3.968,1.46571428571429,3
"711","1",4.16733333333333,4.04206896551724,1.49928571428571,8
"712","1",4.21766666666667,4.01785714285714,1.49066666666667,2
"713","1",4.27266666666667,4.09833333333333,1.43866666666667,8
"714","0",4.115,3.91892857142857,1.49066666666667,7
"715","0",4.123,4.11137931034483,1.43766666666667,2
"716","0",3.98612903225806,4.35827586206897,1.45678571428571,7
"717","0",4.15035714285714,4.25366666666667,1.43965517241379,8
"718","1",4.06230769230769,4.00066666666667,1.56516129032258,2
"719","0",4.119,4.25366666666667,1.473,5
"720","0",4.08806451612903,4.05461538461538,1.46033333333333,5
"721","0",4.123,4.00066666666667,1.48931034482759,3
"722","0",4.08806451612903,4.056,1.50423076923077,4
"723","1",4.21766666666667,4.07310344827586,1.473,6
"724","1",4.24448275862069,3.968,1.49066666666667,2
"725","1",4.22357142857143,4.26666666666667,1.45655172413793,8
"726","1",4.06230769230769,4.08176470588235,1.50423076923077,7
"727","0",4.19266666666667,4.25666666666667,1.41965517241379,5
"728","1",4.151,4.04166666666667,1.49928571428571,6
"729","0",4.123,4.15677419354839,1.50333333333333,7
"730","0",4.13034482758621,4.35827586206897,1.43866666666667,5
"731","1",4.151,4.19791666666667,1.46741935483871,5
"732","0",3.98612903225806,4.17967741935484,1.45678571428571,9
"733","0",4.15035714285714,4.23612903225806,1.473,8
"734","0",4.123,4.25366666666667,1.43866666666667,7
"735","0",4.123,4.18071428571429,1.43766666666667,5
"736","0",4.18,4.19791666666667,1.43791666666667,5
"737","1",4.24448275862069,3.968,1.45392857142857,3
"738","0",4.01964285714286,4.17967741935484,1.46033333333333,6
"739","1",4.09096774193548,4.18071428571429,1.43965517241379,4
"740","1",4.27266666666667,4.07310344827586,1.473,6
"741","1",4.19125,4.323,1.43791666666667,6
"742","1",4.18827586206897,4.25666666666667,1.43866666666667,8
"743","1",4.06230769230769,4.01214285714286,1.45678571428571,2
"744","0",4.13034482758621,4.05461538461538,1.48931034482759,5
"745","0",4.15035714285714,4.05461538461538,1.49928571428571,8
"746","1",4.10344827586207,4.11137931034483,1.41965517241379,4
"747","1",4.10344827586207,4.17967741935484,1.43965517241379,2
"748","1",4.16733333333333,4.04166666666667,1.49066666666667,7
"749","1",4.09096774193548,4.17967741935484,1.43791666666667,9
"750","1",4.234,3.968,1.48931034482759,7
"751","0",4.123,4.056,1.49928571428571,4
"752","0",4.13034482758621,4.18071428571429,1.43791666666667,4
"753","0",4.119,3.91892857142857,1.445,7
"754","1",4.18827586206897,4.23678571428571,1.43766666666667,7
"755","1",4.16733333333333,4.323,1.45233333333333,6
"756","0",3.98612903225806,4.15677419354839,1.50423076923077,4
"757","1",4.27266666666667,4.26666666666667,1.45655172413793,6
"758","0",4.15035714285714,4.11137931034483,1.473,6
"759","0",4.03588235294118,4.17967741935484,1.45678571428571,4
"760","1",4.10344827586207,4.05461538461538,1.445,5
"761","1",4.22357142857143,4.09833333333333,1.43866666666667,6
"762","0",3.98612903225806,4.11137931034483,1.48529411764706,2
"763","1",4.09096774193548,4.18071428571429,1.46178571428571,9
"764","0",4.03588235294118,3.91892857142857,1.5041935483871,2
"765","1",4.09096774193548,3.91892857142857,1.49066666666667,7
"766","1",4.24448275862069,3.968,1.472,7
"767","1",4.24448275862069,4.09833333333333,1.46178571428571,5
"768","0",3.98612903225806,4.25366666666667,1.56516129032258,5
"769","1",4.234,4.01785714285714,1.49928571428571,2
"770","0",4.115,4.17967741935484,1.46178571428571,7
"771","1",4.09096774193548,4.08176470588235,1.43965517241379,6
"772","1",4.24448275862069,4.26666666666667,1.43965517241379,7
"773","1",4.22357142857143,4.26666666666667,1.473,5
"774","0",4.19266666666667,4.04166666666667,1.45392857142857,8
"775","0",4.119,4.23612903225806,1.46178571428571,9
"776","1",4.151,4.19791666666667,1.45233333333333,6
"777","0",3.98612903225806,4.15677419354839,1.48529411764706,9
"778","1",4.27266666666667,4.07310344827586,1.43866666666667,6
"779","0",4.119,4.18071428571429,1.43791666666667,9
"780","0",4.18,4.04166666666667,1.48931034482759,7
"781","0",4.01964285714286,4.08176470588235,1.5041935483871,9
"782","1",4.22357142857143,4.26666666666667,1.43965517241379,6
"783","1",4.22357142857143,4.01785714285714,1.49928571428571,7
"784","0",4.119,4.18071428571429,1.43791666666667,5
"785","1",4.09096774193548,4.18071428571429,1.46178571428571,4
"786","1",4.19125,4.323,1.43965517241379,5
"787","0",4.19266666666667,4.04206896551724,1.49066666666667,6
"788","1",4.27266666666667,3.968,1.49066666666667,2
"789","1",4.22357142857143,3.968,1.49066666666667,2
"790","1",4.09096774193548,4.01214285714286,1.46571428571429,7
